Id,Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Scientific Name,Author,Rank,Listing,Party,Listed under,Full note,# Full note,All_DistributionFullNames,All_DistributionISOCodes,NativeDistributionFullNames,Introduced_Distribution,Introduced(?)_Distribution,Reintroduced_Distribution,Extinct_Distribution,Extinct(?)_Distribution,Distribution_Uncertain
8288,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,acutorostrata,,Balaenoptera acutorostrata,"Lacépède, 1804",SPECIES,I/II,"",Balaenoptera acutorostrata,"**I** Except the population of West Greenland, which is included in Appendix II.
**II** Population of West Greenland.","","Argentina,Australia,Bahamas,Bangladesh,Belgium,Bermuda (United Kingdom),Brazil,Canada,Chile,China,Colombia,Costa Rica,Democratic People's Republic of Korea,Denmark,Ecuador,Finland,France,French Polynesia,French Southern and Antarctic Territories,Germany,Greece,Greenland,Guyana,Iceland,India,Indonesia,Ireland,Isle of Man (United Kingdom),Israel,Italy,Japan,Malaysia,Malta,Mauritania,Mexico,Mozambique,Myanmar,Netherlands,Netherlands Antilles,New Caledonia,New Zealand,Norway,Peru,Philippines,Portugal,Republic of Korea,Russian Federation,Saudi Arabia,South Africa,Spain,Sri Lanka,Suriname,Svalbard and Jan Mayen Islands,Sweden,Taiwan, Province of China,Thailand,Tunisia,Turkey,United Kingdom of Great Britain and Northern Ireland,United States of America,Uruguay,Venezuela (Bolivarian Republic of),Viet Nam","AR,AU,BS,BD,BE,BM,BR,CA,CL,CN,CO,CR,KP,DK,EC,FI,FR,PF,TF,DE,GR,GL,GY,IS,IN,ID,IE,IM,IL,IT,JP,MY,MT,MR,MX,MZ,MM,NL,AN,NC,NZ,NO,PE,PH,PT,KR,RU,SA,ZA,ES,LK,SR,SJ,SE,TW,TH,TN,TR,GB,US,UY,VE,VN","Argentina,Australia,Bahamas,Bangladesh,Belgium,Bermuda (United Kingdom),Brazil,Canada,Chile,China,Colombia,Costa Rica,Democratic People's Republic of Korea,Denmark,Ecuador,Finland,France,French Polynesia,French Southern and Antarctic Territories,Germany,Greece,Greenland,Guyana,Iceland,India,Indonesia,Ireland,Isle of Man (United Kingdom),Israel,Italy,Japan,Malaysia,Malta,Mauritania,Mexico,Mozambique,Myanmar,Netherlands,Netherlands Antilles,New Caledonia,New Zealand,Norway,Peru,Philippines,Portugal,Republic of Korea,Russian Federation,Saudi Arabia,South Africa,Spain,Sri Lanka,Suriname,Svalbard and Jan Mayen Islands,Sweden,Taiwan, Province of China,Thailand,Tunisia,Turkey,United Kingdom of Great Britain and Northern Ireland,United States of America,Uruguay,Venezuela (Bolivarian Republic of),Viet Nam",,,,,,
6477,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,bonaerensis,,Balaenoptera bonaerensis,"Burmeister, 1867",SPECIES,I,"",Balaenoptera bonaerensis,**I** Formerly included in Balaenoptera acutorostrata.,"","Angola,Antarctica,Argentina,Australia,Brazil,Chile,Fiji,Mozambique,Namibia,New Caledonia,New Zealand,Peru,South Africa,Suriname","AO,AQ,AR,AU,BR,CL,FJ,MZ,NA,NC,NZ,PE,ZA,SR","Angola,Antarctica,Argentina,Australia,Brazil,Chile,Fiji,Mozambique,Namibia,New Caledonia,New Zealand,Peru,South Africa,Suriname",,,,,,
3975,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,borealis,,Balaenoptera borealis,"Lesson, 1828",SPECIES,I,"",Balaenoptera borealis,**I** All stocks.,"","Angola,Argentina,Australia,Brazil,Canada,Chile,Colombia,Costa Rica,Cuba,Democratic People's Republic of Korea,Denmark,Ecuador,Falkland Islands (Malvinas),Fiji,France,Gabon,Germany,Guyana,Iceland,India,Indonesia,Ireland,Japan,Kenya,Malaysia,Malta,Mauritania,Mexico,Morocco,Mozambique,Namibia,Netherlands,Norway,Peru,Poland,Portugal,Republic of Korea,Réunion,Russian Federation,South Africa,Spain,Suriname,Svalbard and Jan Mayen Islands,Taiwan, Province of China,Thailand,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,Uruguay,Venezuela (Bolivarian Republic of),Viet Nam","AO,AR,AU,BR,CA,CL,CO,CR,CU,KP,DK,EC,FK,FJ,FR,GA,DE,GY,IS,IN,ID,IE,JP,KE,MY,MT,MR,MX,MA,MZ,NA,NL,NO,PE,PL,PT,KR,RE,RU,ZA,ES,SR,SJ,TW,TH,GB,TZ,US,UY,VE,VN","Angola,Argentina,Australia,Brazil,Canada,Chile,Colombia,Costa Rica,Cuba,Democratic People's Republic of Korea,Denmark,Ecuador,Falkland Islands (Malvinas),Fiji,France,Gabon,Germany,Guyana,Iceland,India,Indonesia,Ireland,Japan,Kenya,Malaysia,Malta,Mauritania,Mexico,Morocco,Mozambique,Namibia,Netherlands,Norway,Peru,Poland,Portugal,Republic of Korea,Réunion,Russian Federation,South Africa,Spain,Suriname,Svalbard and Jan Mayen Islands,Taiwan, Province of China,Thailand,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,Uruguay,Venezuela (Bolivarian Republic of),Viet Nam",,,,,,
6352,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,edeni,,Balaenoptera edeni,"Anderson, 1879",SPECIES,I,"",Balaenoptera edeni,"","","Angola,Argentina,Australia,Bangladesh,Brazil,Brunei Darussalam,Cabo Verde,Chile,China,Colombia,Costa Rica,Djibouti,Ecuador,Egypt,El Salvador,Fiji,French Polynesia,Gabon,Grenada,Honduras,India,Indonesia,Iraq,Japan,Kenya,Madagascar,Malaysia,Maldives,Mauritania,Mexico,Mozambique,Myanmar,Namibia,Netherlands Antilles,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Saudi Arabia,Senegal,Seychelles,Solomon Islands,Somalia,South Africa,Sri Lanka,Taiwan, Province of China,Thailand,United Republic of Tanzania,United States of America,Venezuela (Bolivarian Republic of),Yemen","AO,AR,AU,BD,BR,BN,CV,CL,CN,CO,CR,DJ,EC,EG,SV,FJ,PF,GA,GD,HN,IN,ID,IQ,JP,KE,MG,MY,MV,MR,MX,MZ,MM,NA,AN,NZ,OM,PK,PA,PE,PH,SA,SN,SC,SB,SO,ZA,LK,TW,TH,TZ,US,VE,YE","Angola,Argentina,Australia,Bangladesh,Brazil,Brunei Darussalam,Cabo Verde,Chile,China,Colombia,Costa Rica,Djibouti,Ecuador,Egypt,El Salvador,Fiji,French Polynesia,Gabon,Grenada,Honduras,India,Indonesia,Iraq,Japan,Kenya,Madagascar,Malaysia,Maldives,Mauritania,Mexico,Mozambique,Myanmar,Namibia,Netherlands Antilles,New Zealand,Oman,Pakistan,Panama,Peru,Philippines,Saudi Arabia,Senegal,Seychelles,Solomon Islands,Somalia,South Africa,Sri Lanka,Taiwan, Province of China,Thailand,United Republic of Tanzania,United States of America,Venezuela (Bolivarian Republic of),Yemen",,,,,,
10905,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,musculus,,Balaenoptera musculus,"(Linnaeus, 1758)",SPECIES,I,"",Balaenoptera musculus,"","","Angola,Antarctica,Argentina,Australia,Bangladesh,Belgium,Bermuda (United Kingdom),Brazil,Cabo Verde,Canada,Chile,Colombia,Costa Rica,Democratic People's Republic of Korea,Denmark,Ecuador,El Salvador,Falkland Islands (Malvinas),Finland,France,French Polynesia,French Southern and Antarctic Territories,Gabon,Germany,Greece,Greenland,Honduras,Iceland,India,Indonesia,Iraq,Ireland,Italy,Japan,Kenya,Kuwait,Malaysia,Maldives,Mauritania,Mexico,Morocco,Mozambique,Myanmar,Namibia,New Caledonia,New Zealand,Nicaragua,Norway,Oman,Pakistan,Panama,Peru,Portugal,Republic of Korea,Russian Federation,Somalia,South Africa,Spain,Sri Lanka,Svalbard and Jan Mayen Islands,Taiwan, Province of China,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,Uruguay,Viet Nam","AO,AQ,AR,AU,BD,BE,BM,BR,CV,CA,CL,CO,CR,KP,DK,EC,SV,FK,FI,FR,PF,TF,GA,DE,GR,GL,HN,IS,IN,ID,IQ,IE,IT,JP,KE,KW,MY,MV,MR,MX,MA,MZ,MM,NA,NC,NZ,NI,NO,OM,PK,PA,PE,PT,KR,RU,SO,ZA,ES,LK,SJ,TW,GB,TZ,US,UY,VN","Angola,Antarctica,Argentina,Australia,Bangladesh,Belgium,Bermuda (United Kingdom),Brazil,Cabo Verde,Canada,Chile,Costa Rica,Democratic People's Republic of Korea,Denmark,Ecuador,El Salvador,Falkland Islands (Malvinas),Finland,France,French Polynesia,French Southern and Antarctic Territories,Gabon,Germany,Greece,Greenland,Honduras,Iceland,India,Indonesia,Iraq,Ireland,Italy,Japan,Kenya,Kuwait,Maldives,Mauritania,Mexico,Morocco,Mozambique,Myanmar,Namibia,New Caledonia,New Zealand,Nicaragua,Norway,Oman,Pakistan,Panama,Peru,Portugal,Republic of Korea,Russian Federation,Somalia,South Africa,Spain,Sri Lanka,Svalbard and Jan Mayen Islands,Taiwan, Province of China,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,Uruguay,Viet Nam",,,,,,"Colombia,Malaysia"
4329,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,omurai,,Balaenoptera omurai,"Wada, Oishi & Yamada, 2003",SPECIES,I,"",Balaenoptera omurai,"","","Cocos (Keeling) Islands,Japan","CC,JP","Cocos (Keeling) Islands,Japan",,,,,,
9445,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Balaenoptera,physalus,,Balaenoptera physalus,"(Linnaeus, 1758)",SPECIES,I,"",Balaenoptera physalus,**I** All stocks.,"","Algeria,Angola,Antarctica,Argentina,Australia,Bangladesh,Belgium,Belize,Brazil,Canada,Chile,Colombia,Costa Rica,Côte d'Ivoire,Croatia,Cyprus,Democratic People's Republic of Korea,Denmark,Ecuador,Egypt,El Salvador,Faroe Islands,Fiji,France,French Polynesia,French Southern and Antarctic Territories,Gabon,Germany,Greece,Greenland,Guyana,Honduras,Hong Kong, SAR,Iceland,India,Indonesia,Ireland,Israel,Italy,Japan,Kenya,Madagascar,Malaysia,Malta,Mauritania,Mexico,Monaco,Morocco,Mozambique,Myanmar,Namibia,Netherlands,Netherlands Antilles,New Zealand,Norway,Pakistan,Peru,Poland,Portugal,Republic of Korea,Russian Federation,Sao Tome and Principe,Saudi Arabia,South Africa,South Georgia and South Sandwich Islands (United Kingdom),Spain,Sri Lanka,Suriname,Svalbard and Jan Mayen Islands,Taiwan, Province of China,Tunisia,Turkey,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,Uruguay,Venezuela (Bolivarian Republic of)","DZ,AO,AQ,AR,AU,BD,BE,BZ,BR,CA,CL,CO,CR,CI,HR,CY,KP,DK,EC,EG,SV,FO,FJ,FR,PF,TF,GA,DE,GR,GL,GY,HN,HK,IS,IN,ID,IE,IL,IT,JP,KE,MG,MY,MT,MR,MX,MC,MA,MZ,MM,NA,NL,AN,NZ,NO,PK,PE,PL,PT,KR,RU,ST,SA,ZA,GS,ES,LK,SR,SJ,TW,TN,TR,AE,GB,TZ,US,UY,VE","Algeria,Angola,Antarctica,Argentina,Australia,Bangladesh,Belgium,Belize,Brazil,Canada,Chile,Colombia,Costa Rica,Côte d'Ivoire,Croatia,Cyprus,Democratic People's Republic of Korea,Denmark,Ecuador,Egypt,El Salvador,Faroe Islands,Fiji,France,French Polynesia,French Southern and Antarctic Territories,Gabon,Germany,Greece,Greenland,Guyana,Honduras,Hong Kong, SAR,Iceland,India,Indonesia,Ireland,Israel,Italy,Japan,Kenya,Madagascar,Malta,Mauritania,Mexico,Monaco,Morocco,Mozambique,Myanmar,Namibia,Netherlands,Netherlands Antilles,New Zealand,Norway,Pakistan,Peru,Poland,Portugal,Republic of Korea,Russian Federation,Sao Tome and Principe,Saudi Arabia,South Africa,South Georgia and South Sandwich Islands (United Kingdom),Spain,Sri Lanka,Suriname,Svalbard and Jan Mayen Islands,Taiwan, Province of China,Tunisia,Turkey,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,Uruguay,Venezuela (Bolivarian Republic of)",,,,,,Malaysia
3052,Animalia,Chordata,Mammalia,Cetacea,Balaenopteridae,Megaptera,novaeangliae,,Megaptera novaeangliae,"(Borowski, 1781)",SPECIES,I,"",Megaptera novaeangliae,"","","American Samoa,Angola,Anguilla (United Kingdom),Antarctica,Argentina,Australia,Bangladesh,Barbados,Benin,Bermuda (United Kingdom),Brazil,Cabo Verde,Canada,Chile,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Democratic People's Republic of Korea,Democratic Republic of the Congo,Dominican Republic,Ecuador,El Salvador,Equatorial Guinea,Falkland Islands (Malvinas),Fiji,France,French Polynesia,French Southern and Antarctic Territories,Gabon,Ghana,Greenland,Grenada,Guadeloupe,Honduras,Iceland,India,Indonesia,Iraq,Ireland,Japan,Kenya,Madagascar,Malaysia,Malta,Marshall Islands,Martinique,Mauritania,Mayotte,Mexico,Morocco,Mozambique,Namibia,Netherlands Antilles,New Caledonia,New Zealand,Nigeria,Northern Mariana Islands,Norway,Oman,Pakistan,Panama,Peru,Philippines,Pitcairn Islands (United Kingdom),Poland,Portugal,Republic of Korea,Russian Federation,Saint Helena and Dependencies (United Kingdom),Saint Lucia,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Solomon Islands,South Africa,Spain,Sri Lanka,Svalbard and Jan Mayen Islands,Taiwan, Province of China,Togo,Tonga,Trinidad and Tobago,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,Uruguay,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam","AS,AO,AI,AQ,AR,AU,BD,BB,BJ,BM,BR,CV,CA,CL,CO,KM,CG,CK,CR,KP,CD,DO,EC,SV,GQ,FK,FJ,FR,PF,TF,GA,GH,GL,GD,GP,HN,IS,IN,ID,IQ,IE,JP,KE,MG,MY,MT,MH,MQ,MR,YT,MX,MA,MZ,NA,AN,NC,NZ,NG,MP,NO,OM,PK,PA,PE,PH,PN,PL,PT,KR,RU,SH,LC,VC,WS,ST,SB,ZA,ES,LK,SJ,TW,TG,TO,TT,GB,TZ,US,UY,VU,VE,VN","American Samoa,Angola,Anguilla (United Kingdom),Antarctica,Argentina,Australia,Bangladesh,Barbados,Benin,Bermuda (United Kingdom),Brazil,Cabo Verde,Canada,Chile,Colombia,Comoros,Congo,Cook Islands,Costa Rica,Democratic People's Republic of Korea,Democratic Republic of the Congo,Dominican Republic,Ecuador,El Salvador,Equatorial Guinea,Falkland Islands (Malvinas),Fiji,France,French Polynesia,French Southern and Antarctic Territories,Gabon,Ghana,Greenland,Grenada,Guadeloupe,Honduras,Iceland,India,Indonesia,Iraq,Ireland,Japan,Kenya,Madagascar,Malaysia,Malta,Marshall Islands,Martinique,Mauritania,Mayotte,Mexico,Morocco,Mozambique,Namibia,Netherlands Antilles,New Caledonia,New Zealand,Nigeria,Northern Mariana Islands,Norway,Oman,Pakistan,Panama,Peru,Philippines,Pitcairn Islands (United Kingdom),Poland,Portugal,Republic of Korea,Russian Federation,Saint Helena and Dependencies (United Kingdom),Saint Lucia,Saint Vincent and the Grenadines,Samoa,Sao Tome and Principe,Solomon Islands,South Africa,Spain,Sri Lanka,Svalbard and Jan Mayen Islands,Taiwan, Province of China,Togo,Tonga,Trinidad and Tobago,United Kingdom of Great Britain and Northern Ireland,United Republic of Tanzania,United States of America,Uruguay,Vanuatu,Venezuela (Bolivarian Republic of),Viet Nam",,,,,,
7265,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Cephalorhynchus,commersonii,,Cephalorhynchus commersonii,"(Lacépède, 1804)",SPECIES,II,"",Cetacea spp.,"**II** [ORDER listing Cetacea spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for live specimens from the Black Sea population of Tursiops truncatus removed from the wild and traded for primarily commercial purposes.","","Argentina,Chile,Falkland Islands (Malvinas),French Southern and Antarctic Territories,Heard and McDonald Islands,South Georgia and South Sandwich Islands (United Kingdom)","AR,CL,FK,TF,HM,GS","Argentina,Chile,Falkland Islands (Malvinas),French Southern and Antarctic Territories,Heard and McDonald Islands",,,,,,South Georgia and South Sandwich Islands (United Kingdom)
5314,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Cephalorhynchus,hectori,,Cephalorhynchus hectori,"(van Beneden, 1881)",SPECIES,II,"",Cetacea spp.,"**II** [ORDER listing Cetacea spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for live specimens from the Black Sea population of Tursiops truncatus removed from the wild and traded for primarily commercial purposes.","",New Zealand,NZ,New Zealand,,,,,,
5623,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Delphinus,capensis,,Delphinus capensis,"Gray, 1828",SPECIES,II,"",Cetacea spp.,"**II** [ORDER listing Cetacea spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for live specimens from the Black Sea population of Tursiops truncatus removed from the wild and traded for primarily commercial purposes.","","Angola,Argentina,Bangladesh,Brazil,Cambodia,Chile,China,Colombia,Congo,Côte d'Ivoire,Democratic People's Republic of Korea,Djibouti,Eritrea,French Guiana [FR],Gabon,Gambia,Ghana,Guyana,Hong Kong, SAR,India,Indonesia,Iran (Islamic Republic of),Japan,Kenya,Madagascar,Malaysia,Maldives,Mauritania,Mexico,Mozambique,New Caledonia,New Zealand,Oman,Pakistan,Peru,Republic of Korea,Saudi Arabia,Senegal,Singapore,Somalia,South Africa,Sri Lanka,Suriname,Taiwan, Province of China,Thailand,United Arab Emirates,United Republic of Tanzania,United States of America,Uruguay,Venezuela (Bolivarian Republic of),Viet Nam,Western Sahara,Yemen","AO,AR,BD,BR,KH,CL,CN,CO,CG,CI,KP,DJ,ER,GF,GA,GM,GH,GY,HK,IN,ID,IR,JP,KE,MG,MY,MV,MR,MX,MZ,NC,NZ,OM,PK,PE,KR,SA,SN,SG,SO,ZA,LK,SR,TW,TH,AE,TZ,US,UY,VE,VN,EH,YE","Angola,Argentina,Bangladesh,Brazil,Cambodia,Chile,China,Colombia,Congo,Côte d'Ivoire,Democratic People's Republic of Korea,Djibouti,Eritrea,French Guiana [FR],Gabon,Gambia,Ghana,Guyana,Hong Kong, SAR,India,Indonesia,Iran (Islamic Republic of),Japan,Kenya,Madagascar,Malaysia,Maldives,Mauritania,Mexico,Mozambique,New Caledonia,New Zealand,Oman,Pakistan,Peru,Republic of Korea,Saudi Arabia,Senegal,Singapore,Somalia,South Africa,Sri Lanka,Suriname,Taiwan, Province of China,Thailand,United Arab Emirates,United Republic of Tanzania,United States of America,Uruguay,Venezuela (Bolivarian Republic of),Viet Nam,Western Sahara,Yemen",,,,,,
5924,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Delphinus,delphis,,Delphinus delphis,"Linnaeus, 1758",SPECIES,II,"",Cetacea spp.,"**II** [ORDER listing Cetacea spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for live specimens from the Black Sea population of Tursiops truncatus removed from the wild and traded for primarily commercial purposes.","","Albania,Algeria,Australia,Belgium,Bosnia and Herzegovina,Bulgaria,Canada,Chile,Colombia,Costa Rica,Croatia,Cyprus,Denmark,Ecuador,Egypt,El Salvador,France,Gabon,Gambia,Georgia,Germany,Gibraltar (United Kingdom),Greece,Greenland,Guatemala,Guinea,Guinea Bissau,Honduras,Iceland,Ireland,Israel,Italy,Lebanon,Libya,Malta,Mauritania,Mexico,Monaco,Montenegro,Morocco,Netherlands,New Zealand,Nicaragua,Norway,Panama,Peru,Poland,Portugal,Romania,Russian Federation,Senegal,Sierra Leone,Slovenia,Spain,Sudan,Syrian Arab Republic,Tunisia,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland,United States of America,Venezuela (Bolivarian Republic of)","AL,DZ,AU,BE,BA,BG,CA,CL,CO,CR,HR,CY,DK,EC,EG,SV,FR,GA,GM,GE,DE,GI,GR,GL,GT,GN,GW,HN,IS,IE,IL,IT,LB,LY,MT,MR,MX,MC,ME,MA,NL,NZ,NI,NO,PA,PE,PL,PT,RO,RU,SN,SL,SI,ES,SD,SY,TN,TR,UA,GB,US,VE","Albania,Algeria,Australia,Belgium,Bosnia and Herzegovina,Bulgaria,Canada,Chile,Colombia,Costa Rica,Croatia,Cyprus,Denmark,Ecuador,Egypt,El Salvador,France,Gabon,Gambia,Georgia,Germany,Gibraltar (United Kingdom),Greece,Greenland,Guatemala,Guinea,Guinea Bissau,Honduras,Iceland,Ireland,Israel,Italy,Lebanon,Libya,Malta,Mauritania,Mexico,Monaco,Montenegro,Morocco,Netherlands,New Zealand,Nicaragua,Norway,Panama,Peru,Poland,Portugal,Romania,Russian Federation,Senegal,Sierra Leone,Slovenia,Spain,Sudan,Syrian Arab Republic,Tunisia,Turkey,Ukraine,United Kingdom of Great Britain and Northern Ireland,United States of America,Venezuela (Bolivarian Republic of)",,,,,,
3327,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Feresa,attenuata,,Feresa attenuata,"Gray, 1874",SPECIES,II,"",Cetacea spp.,"**II** [ORDER listing Cetacea spp.] Included in Appendix II, except for the species included in Appendix I. A zero annual export quota has been established for live specimens from the Black Sea population of Tursiops truncatus removed from the wild and traded for primarily commercial purposes.","","Angola,Argentina,Australia,Bangladesh,Belize,Benin,Brazil,Cabo Verde,Cambodia,Cameroon,China,Colombia,Comoros,Congo,Costa Rica,Côte d'Ivoire,Cuba,Dominican Republic,Ecuador,El Salvador,Equatorial Guinea,France,French Guiana [FR],French Polynesia,Gabon,Gambia,Ghana,Guatemala,Guinea,Guinea Bissau,Guyana,Haiti,Honduras,Hong Kong, SAR,India,Indonesia,Japan,Kenya,Liberia,Madagascar,Malaysia,Maldives,Mauritania,Mexico,Morocco,Mozambique,Myanmar,Namibia,Nicaragua,Nigeria,Oman,Pakistan,Panama,Papua New Guinea,Peru,Philippines,Puerto Rico,Republic of Korea,Saint Vincent and the Grenadines,Senegal,Seychelles,Sierra Leone,Singapore,Somalia,South Africa,Spain,Sri Lanka,Suriname,Taiwan, Province of China,Thailand,Togo,United Republic of Tanzania,United States of America,Venezuela (Bolivarian Republic of),Viet Nam,Western Sahara,Yemen","AO,AR,AU,BD,BZ,BJ,BR,CV,KH,CM,CN,CO,KM,CG,CR,CI,CU,DO,EC,SV,GQ,FR,GF,PF,GA,GM,GH,GT,GN,GW,GY,HT,HN,HK,IN,ID,JP,KE,LR,MG,MY,MV,MR,MX,MA,MZ,MM,NA,NI,NG,OM,PK,PA,PG,PE,PH,PR,KR,VC,SN,SC,SL,SG,SO,ZA,ES,LK,SR,TW,TH,TG,TZ,US,VE,VN,EH,YE","Angola,Australia,Bangladesh,Belize,Benin,Brazil,Cabo Verde,Cambodia,Cameroon,China,Colombia,Comoros,Congo,Costa Rica,Côte d'Ivoire,Cuba,Dominican Republic,Ecuador,El Salvador,Equatorial Guinea,France,French Guiana [FR],French Polynesia,Gabon,Gambia,Ghana,Guatemala,Guinea,Guinea Bissau,Guyana,Haiti,Honduras,Hong Kong, SAR,India,Indonesia,Japan,Kenya,Liberia,Madagascar,Malaysia,Maldives,Mauritania,Mexico,Morocco,Mozambique,Myanmar,Namibia,Nicaragua,Nigeria,Oman,Pakistan,Panama,Papua New Guinea,Peru,Philippines,Puerto Rico,Republic of Korea,Saint Vincent and the Grenadines,Senegal,Seychelles,Sierra Leone,Singapore,Somalia,South Africa,Spain,Sri Lanka,Suriname,Taiwan, Province of China,Thailand,Togo,United Republic of Tanzania,United States of America,Venezuela (Bolivarian Republic of),Viet Nam,Western Sahara,Yemen",,,,,,Argentina
